0,310.85062387580547
1,150.91056798791772
2,64.95768718702051
3,208.03151789264723
4,172.9902911838305
5,132.13142762651353
6,345.09300900593223
7,98.24515788225216
8,134.3245545837772
9,416.2361138996848
10,510.8767319104319
11,147.96769795969146
12,213.42550666386347
13,102.52646041250318
14,74.81831090719838
15,92.27671365743237
16,55.81900068948377
17,184.09072962644814
18,54.18916420540795
19,379.50036833030924
20,265.9852961175969
21,104.81240115610166
22,80.80462033142845
23,62.53688349983008
24,65.40411409290708
25,145.12685353458522
26,63.85396300420082
27,157.40828094195354
28,95.29862974722644
29,142.8999506081261
30,189.2523775312431
31,173.5707926947823
32,226.1305821485157
33,109.17946151047948
34,113.6418357054184
35,283.02370889734635
36,102.52646041250318
37,171.7903166742097
38,158.7253604463243
39,272.48300907163275
40,132.52055066140645
41,425.03026009999354
42,320.1525154991205
43,150.91056798791772
44,212.24329010308463
45,150.91056798791772
46,237.2930693358212
47,74.81831090719838
48,72.46055914380575
49,54.18916420540795
50,54.18916420540795
51,213.389416331745
52,178.28802962824557
53,74.81831090719838
54,75.06891289169997
55,84.18325445431122
56,170.40370685002523
57,92.53097374873336
58,131.685000720627
59,56.03917054579425
60,123.10960469627807
61,101.41224372700916
62,74.81831090719838
63,210.462814082512
64,62.00395666381458
65,175.67967588035134
66,199.113001251421
67,169.68970834932185
68,112.90586035922281
69,84.18325445431122
70,100.34576620713997
71,159.7047141882264
72,301.8028492587505
73,56.03917054579425
74,247.88623186172845
75,132.13142762651353
76,324.1727235421957
77,74.81831090719838
78,54.18916420540795
79,65.40411409290708
80,248.02109480532033
81,74.81831090719838
82,180.90465823682098
83,43.22481630241039
84,97.17868036238292
85,272.48300907163275
86,182.68513425739354
87,152.9055556608734
88,77.37865764148862
89,56.03917054579425
90,74.81831090719838
91,201.05186811738366
92,156.7648705922449
93,112.90586035922281
94,234.56413219533823
95,74.81831090719838
96,157.40828094195354
97,284.2566910559947
98,43.22481630241039
99,307.1418735538057
100,54.18916420540795
101,157.538170592337
102,113.74141030000231
103,63.85396300420082
104,104.81240115610166
105,55.81900068948377
106,178.03742764374397
107,63.85396300420082
108,180.46872383360875
109,153.10369494518136
110,112.90586035922281
111,74.81831090719838
112,86.03326079469753
113,272.48300907163275
114,132.13142762651353
115,165.8908631799676
116,69.03459645386594
117,189.2523775312431
118,151.16116997241926
119,89.13081631964084
120,115.2948122378715
121,312.3377230407139
122,277.1477833049024
123,235.73966739795202
124,79.71661950534954
125,43.22481630241039
126,74.81831090719838
127,117.55356697287237
128,-5.7685841642075175
129,112.90586035922281
130,245.60029111812997
131,109.87048103009775
132,152.76057432830396
133,122.40371998896381
134,100.0951642226384
135,69.7711744472849
136,276.7538190992094
137,148.13728528156147
138,33.732348186146865
139,54.18916420540795
140,56.03917054579425
141,474.76902768174597
142,178.03742764374397
143,102.45464939270903
144,63.85396300420082
145,56.03917054579425
146,234.63594321513244
147,161.02179369259716
148,30.94338889504207
149,152.76057432830396
150,253.6004159952472
151,74.81831090719838
152,70.97346331982861
153,43.22481630241039
154,132.13142762651353
155,122.91146541197014
156,342.2793505894236
157,73.49757329602821
158,25.824910440580496
159,141.94120775787584
160,220.65979761131825
161,74.81831090719838
162,122.91146541197014
163,253.09267057224088
164,100.1800219805228
165,63.85396300420082
166,63.85396300420082
167,-25.497484904151776
168,54.43976618990952
169,277.1006714105121
170,-22.667673910455193
171,172.16150205130006
172,222.53984822647476
173,43.22481630241039
174,84.18325445431122
175,639.2370370357152
176,104.81240115610166
177,291.26214943303694
178,154.7783408298623
179,35.4100238440038
180,77.58596690569148
181,75.06891289169997
182,84.18325445431122
183,134.07395259927563
184,56.03917054579425
185,24.445675941006236
186,155.53188843359652
187,164.06804284817892
188,215.5957083665523
189,79.46601752084796
190,241.3189885878789
191,247.88623186172845
192,104.81240115610166
193,62.53688349983008
194,150.91056798791772
195,217.89214161282513
196,51.57253559683252
197,284.76443647900106
198,171.53971468970815
199,84.18325445431122
200,123.10960469627807
201,136.88761101578427
202,320.1525154991205
203,152.76057432830396
204,290.8157225271503
205,212.0162160203812
206,178.03742764374397
207,183.4686630779106
208,141.7962264253064
209,224.48237319923686
210,386.1071607071896
211,227.25708515993801
212,206.9277937098276
213,63.85396300420082
214,172.7001400962981
215,160.5753667867106
216,220.31294530001554
217,127.21836577166526
218,146.44393303895598
219,258.59571702620167
220,327.33030455869203
221,152.76057432830396
222,345.87008451146454
223,199.113001251421
224,152.76057432830396
225,74.81831090719838
226,98.21511360748192
227,63.85396300420082
228,97.45777272001527
229,169.18196292631552
230,311.89129613482737
231,73.21890655131367
232,74.81831090719838
233,197.2629949110347
234,84.18325445431122
235,86.03326079469753
236,147.54765722177564
237,74.81831090719838
238,286.6144428193873
239,303.54357684040525
240,205.61071420545682
241,266.6653722231326
242,90.24503300513486
243,84.18325445431122
244,72.96830456681214
245,152.76057432830396
246,464.9707318932014
247,86.03326079469753
248,92.27671365743237
249,86.03326079469753
250,152.76057432830396
251,63.85396300420082
252,159.35080591471564
253,30.58181974703991
254,216.04213527243888
255,54.18916420540795
256,203.76070786507057
257,152.76057432830396
258,152.76057432830396
259,82.54643049904612
260,205.74557714904876
261,139.43847466191377
262,146.44393303895598
263,104.81240115610166
264,152.76057432830396
265,411.48746673761104
266,304.2032345480803
267,176.18742130335772
268,32.32262339461633
269,622.2214030845685
270,152.58581120997906
271,54.18916420540795
272,118.95916234192698
273,107.58005715459475
274,224.389854566861
275,93.8480532531041
276,289.5214218513822
277,109.17946151047948
278,132.13142762651353
279,127.66479267755184
280,499.3318824964826
281,54.18916420540795
282,316.60853306829057
283,86.03326079469753
284,157.14292570075483
285,119.85000021914522
286,265.9852961175969
287,35.4100238440038
288,117.02429824365629
289,206.9277937098276
290,52.23184880832049
291,53.99333928402295
292,41.907736798039636
293,86.03326079469753
294,54.18916420540795
295,61.496211240808194
296,424.11020656910506
297,138.63870339947164
298,389.30429082671685
299,108.88565231614766
300,159.25828728233984
301,138.6291405805494
302,140.47914692093565
303,84.18325445431122
304,255.4504223356335
305,35.4100238440038
306,98.24515788225216
307,406.23342484773474
308,149.60885094676232
309,210.462814082512
310,82.63310336560501
311,63.85396300420082
312,211.57550032347723
313,104.81240115610166
314,74.81831090719838
315,471.7585959347697
316,90.6809674083471
317,264.24456853594216
318,300.34644672087796
319,75.06891289169997
320,134.07395259927563
321,86.03326079469753
322,264.3794314795341
323,152.76057432830396
324,40.45716030391732
325,76.84938891227252
326,159.35080591471564
327,220.31294530001554
328,142.71753419021266
329,364.64922487286873
330,104.81240115610166
331,159.35080591471564
332,157.40828094195354
